date,temp_2m_C,rh_2m_percent,rain_mm,soil_temp_0_7_cm_C,soil_temp_7_28_cm_C,district
2024-01-23,27.8,77,0.1,29.7,29.0,Thiruvananthapuram
2024-01-24,27.7,73,0.8,29.6,29.0,Thiruvananthapuram
2024-01-25,27.1,79,1.6,29.1,28.9,Thiruvananthapuram
2024-01-26,27.6,71,0.1,30.1,29.0,Thiruvananthapuram
2024-01-27,27.2,65,0.0,29.6,29.0,Thiruvananthapuram
2024-01-28,26.8,64,0.0,29.2,28.9,Thiruvananthapuram
2024-01-29,27.0,67,0.0,29.4,28.9,Thiruvananthapuram
2024-01-30,27.5,70,0.4,29.8,29.0,Thiruvananthapuram
2024-01-31,26.7,79,7.0,28.7,29.0,Thiruvananthapuram
2024-02-01,27.0,81,9.8,28.4,28.5,Thiruvananthapuram
2024-02-02,27.3,80,0.4,29.2,28.6,Thiruvananthapuram
2024-02-03,27.6,79,0.0,29.6,29.0,Thiruvananthapuram
2024-02-04,27.5,74,0.0,29.7,29.1,Thiruvananthapuram
2024-02-05,27.5,72,0.0,29.8,29.2,Thiruvananthapuram
2024-02-06,27.8,66,0.0,30.7,29.4,Thiruvananthapuram
2024-02-07,27.6,67,0.0,30.2,29.7,Thiruvananthapuram
2024-02-08,27.4,73,0.0,29.9,29.6,Thiruvananthapuram
2024-02-09,28.1,67,0.0,30.9,29.6,Thiruvananthapuram
2024-02-10,28.9,59,0.0,31.4,30.0,Thiruvananthapuram
2024-02-11,28.6,63,0.0,31.8,30.4,Thiruvananthapuram
2024-02-12,28.0,64,0.0,30.9,30.4,Thiruvananthapuram
2024-02-13,28.2,69,1.2,30.8,30.2,Thiruvananthapuram
2024-02-14,29.0,68,0.3,31.6,30.4,Thiruvananthapuram
2024-02-15,28.4,65,0.1,31.2,30.4,Thiruvananthapuram
2024-02-16,28.5,68,0.2,31.3,30.4,Thiruvananthapuram
2024-02-17,28.5,72,0.0,31.3,30.4,Thiruvananthapuram
2024-02-18,28.4,74,0.0,31.3,30.5,Thiruvananthapuram
2024-02-19,28.0,73,0.0,30.7,30.3,Thiruvananthapuram
2024-02-20,28.1,69,0.0,30.9,30.3,Thiruvananthapuram
2024-02-21,28.6,70,0.6,31.2,30.3,Thiruvananthapuram
2024-02-22,28.4,75,0.4,31.0,30.5,Thiruvananthapuram
2024-02-23,28.5,76,0.2,31.1,30.5,Thiruvananthapuram
2024-02-24,28.5,74,0.8,31.0,30.5,Thiruvananthapuram
2024-02-25,28.2,75,0.2,30.8,30.4,Thiruvananthapuram
2024-02-26,29.3,68,0.0,32.0,30.6,Thiruvananthapuram
2024-02-27,29.1,65,0.4,32.0,30.9,Thiruvananthapuram
2024-02-28,29.0,62,0.0,32.0,31.1,Thiruvananthapuram
2024-02-29,28.9,62,0.0,31.8,31.2,Thiruvananthapuram
2024-03-01,28.7,59,0.0,31.6,31.0,Thiruvananthapuram
2024-03-02,28.6,60,0.0,31.3,30.9,Thiruvananthapuram
2024-03-03,28.4,63,0.0,31.3,30.8,Thiruvananthapuram
2024-03-04,28.2,72,1.0,30.9,30.7,Thiruvananthapuram
2024-03-05,28.2,76,0.5,30.7,30.6,Thiruvananthapuram
2024-03-06,28.4,77,2.2,30.7,30.3,Thiruvananthapuram
2024-03-07,28.3,75,2.2,30.5,30.2,Thiruvananthapuram
2024-03-08,27.8,79,4.3,29.8,30.0,Thiruvananthapuram
2024-03-09,27.7,81,3.5,29.6,29.7,Thiruvananthapuram
2024-03-10,28.6,73,0.7,30.9,29.9,Thiruvananthapuram
2024-03-11,27.9,77,2.1,30.2,30.1,Thiruvananthapuram
2024-03-12,28.4,74,0.0,31.0,30.1,Thiruvananthapuram
2024-03-13,28.3,75,2.2,30.8,30.4,Thiruvananthapuram
2024-03-14,28.5,78,2.4,30.7,30.5,Thiruvananthapuram
2024-03-15,28.5,77,1.5,30.9,30.5,Thiruvananthapuram
2024-03-16,28.9,74,0.1,31.7,30.5,Thiruvananthapuram
2024-03-17,28.5,75,1.1,31.2,30.7,Thiruvananthapuram
2024-03-18,28.2,76,2.8,31.1,30.8,Thiruvananthapuram
2024-03-19,28.2,74,1.2,31.0,30.6,Thiruvananthapuram
2024-03-20,28.6,70,0.0,31.7,30.7,Thiruvananthapuram
2024-03-21,28.9,73,0.6,31.8,30.8,Thiruvananthapuram
2024-03-22,28.6,72,2.0,31.5,31.0,Thiruvananthapuram
2024-03-23,27.9,80,5.5,30.2,30.2,Thiruvananthapuram
2024-03-24,28.0,78,0.1,30.3,29.9,Thiruvananthapuram
2024-03-25,28.8,71,0.0,31.7,30.5,Thiruvananthapuram
2024-03-26,28.8,70,0.9,31.6,30.9,Thiruvananthapuram
2024-03-27,28.5,76,0.3,31.4,30.9,Thiruvananthapuram
2024-03-28,28.5,80,9.3,30.8,30.9,Thiruvananthapuram
2024-03-29,27.6,84,4.9,29.5,30.4,Thiruvananthapuram
2024-03-30,28.3,78,2.1,30.7,30.2,Thiruvananthapuram
2024-03-31,28.4,76,0.7,30.9,30.5,Thiruvananthapuram
2024-04-01,28.8,77,4.3,30.5,30.5,Thiruvananthapuram
2024-04-02,28.3,81,15.7,29.8,30.0,Thiruvananthapuram
2024-04-03,28.1,84,4.1,29.6,29.7,Thiruvananthapuram
2024-04-04,28.4,83,7.8,29.8,29.9,Thiruvananthapuram
2024-04-05,28.1,83,4.3,29.8,29.7,Thiruvananthapuram
2024-04-06,29.1,79,0.3,31.1,30.3,Thiruvananthapuram
2024-04-07,29.0,79,0.8,31.1,30.8,Thiruvananthapuram
2024-04-08,29.2,76,1.4,31.6,30.9,Thiruvananthapuram
2024-04-09,29.0,78,1.5,31.5,31.1,Thiruvananthapuram
2024-04-10,29.6,71,0.0,32.3,31.3,Thiruvananthapuram
2024-04-11,29.6,71,4.3,32.3,31.6,Thiruvananthapuram
2024-04-12,27.8,84,9.9,29.7,30.9,Thiruvananthapuram
2024-04-13,28.6,80,7.3,30.1,30.0,Thiruvananthapuram
2024-04-14,28.1,82,2.6,29.8,30.0,Thiruvananthapuram
2024-04-15,29.1,75,0.8,30.5,29.8,Thiruvananthapuram
2024-04-16,27.9,83,5.5,30.2,30.4,Thiruvananthapuram
2024-04-17,28.0,82,1.7,30.3,30.2,Thiruvananthapuram
2024-04-18,28.0,83,3.0,29.8,30.1,Thiruvananthapuram
2024-04-19,28.2,83,9.1,29.6,29.9,Thiruvananthapuram
2024-04-20,28.5,81,1.9,29.7,29.6,Thiruvananthapuram
2024-04-21,28.8,80,5.1,30.0,29.8,Thiruvananthapuram
2024-04-22,28.2,82,12.1,29.0,29.6,Thiruvananthapuram
2024-04-23,29.1,79,0.5,30.5,29.8,Thiruvananthapuram
2024-04-24,28.3,84,8.7,29.3,29.7,Thiruvananthapuram
2024-04-25,28.9,81,4.0,29.8,29.5,Thiruvananthapuram
2024-04-26,29.3,79,1.4,31.0,30.2,Thiruvananthapuram
2024-04-27,29.7,78,0.7,31.6,30.9,Thiruvananthapuram
2024-04-28,29.0,83,5.6,30.7,30.7,Thiruvananthapuram
2024-04-29,28.9,84,24.2,30.7,30.5,Thiruvananthapuram
2024-04-30,27.2,87,13.9,28.9,29.8,Thiruvananthapuram
2024-05-01,28.3,84,4.6,29.3,29.3,Thiruvananthapuram
2024-05-02,29.7,82,0.7,30.9,30.1,Thiruvananthapuram
2024-05-03,30.3,77,2.8,31.5,30.9,Thiruvananthapuram
2024-05-04,30.0,78,1.2,31.7,31.2,Thiruvananthapuram
2024-05-05,30.0,76,1.8,31.9,31.5,Thiruvananthapuram
2024-05-06,30.2,72,1.7,31.7,31.5,Thiruvananthapuram
2024-05-07,30.3,69,1.5,32.4,31.6,Thiruvananthapuram
2024-05-08,29.2,79,40.4,31.1,31.6,Thiruvananthapuram
2024-05-09,28.3,84,12.7,29.6,30.0,Thiruvananthapuram
2024-05-10,28.1,84,17.6,29.4,29.6,Thiruvananthapuram
2024-05-11,27.3,89,29.1,28.4,29.4,Thiruvananthapuram
2024-05-12,27.5,89,13.1,28.8,28.8,Thiruvananthapuram
2024-05-13,27.8,87,25.8,28.7,28.8,Thiruvananthapuram
2024-05-14,26.9,91,48.3,27.9,28.6,Thiruvananthapuram
2024-05-15,26.5,91,14.5,27.4,28.1,Thiruvananthapuram
2024-05-16,26.5,91,16.3,27.3,27.7,Thiruvananthapuram
2024-05-17,26.6,90,25.8,27.7,27.8,Thiruvananthapuram
2024-05-18,26.0,92,29.5,26.9,27.5,Thiruvananthapuram
2024-05-19,26.3,89,17.3,26.8,27.1,Thiruvananthapuram
2024-05-20,25.1,95,48.1,25.7,26.7,Thiruvananthapuram
2024-05-21,25.7,92,40.8,26.1,26.4,Thiruvananthapuram
2024-05-22,25.7,94,67.0,25.7,26.3,Thiruvananthapuram
2024-05-23,26.0,93,64.2,25.8,26.2,Thiruvananthapuram
2024-05-24,26.0,92,65.3,25.7,26.2,Thiruvananthapuram
2024-05-25,26.1,91,29.2,26.0,26.2,Thiruvananthapuram
2024-05-26,25.6,92,20.6,26.0,26.1,Thiruvananthapuram
2024-05-27,26.0,92,33.2,26.2,26.3,Thiruvananthapuram
2024-05-28,25.4,94,33.0,25.8,26.1,Thiruvananthapuram
2024-05-29,26.2,91,10.2,26.2,26.1,Thiruvananthapuram
2024-05-30,25.7,91,25.8,26.1,26.3,Thiruvananthapuram
2024-05-31,26.7,87,6.6,27.2,27.0,Thiruvananthapuram
2024-06-01,27.3,88,0.2,27.8,27.5,Thiruvananthapuram
2024-06-02,26.6,91,14.8,27.4,27.7,Thiruvananthapuram
2024-06-03,26.4,90,6.0,27.5,27.3,Thiruvananthapuram
2024-06-04,26.6,90,10.4,27.6,27.6,Thiruvananthapuram
2024-06-05,26.2,90,18.9,27.6,27.7,Thiruvananthapuram
2024-06-06,25.6,93,28.3,27.0,27.6,Thiruvananthapuram
2024-06-07,25.9,91,19.3,26.4,27.0,Thiruvananthapuram
2024-06-08,25.0,94,27.3,25.7,26.3,Thiruvananthapuram
2024-06-09,25.7,91,12.9,26.2,26.4,Thiruvananthapuram
2024-06-10,26.5,88,4.7,27.2,27.1,Thiruvananthapuram
2024-06-11,26.2,89,19.3,27.0,27.1,Thiruvananthapuram
2024-06-12,26.2,88,6.2,26.8,27.0,Thiruvananthapuram
2024-06-13,26.6,89,1.7,27.6,27.4,Thiruvananthapuram
2024-06-14,27.0,86,1.3,28.1,27.8,Thiruvananthapuram
2024-06-15,26.8,86,1.1,28.1,27.9,Thiruvananthapuram
2024-06-16,26.7,87,1.4,28.1,28.0,Thiruvananthapuram
2024-06-17,26.4,88,11.7,27.5,27.9,Thiruvananthapuram
2024-06-18,26.0,89,19.9,27.0,27.4,Thiruvananthapuram
2024-06-19,25.2,92,12.6,26.0,26.7,Thiruvananthapuram
2024-06-20,25.0,92,14.6,25.7,26.3,Thiruvananthapuram
2024-06-21,25.1,91,13.7,25.8,26.2,Thiruvananthapuram
2024-06-22,25.3,90,25.6,25.8,26.1,Thiruvananthapuram
2024-06-23,25.3,90,19.7,25.4,25.8,Thiruvananthapuram
2024-06-24,25.2,91,38.1,25.7,26.0,Thiruvananthapuram
2024-06-25,24.7,93,32.9,25.2,25.6,Thiruvananthapuram
2024-06-26,25.4,89,24.2,25.4,25.7,Thiruvananthapuram
2024-06-27,25.0,92,10.6,25.4,25.6,Thiruvananthapuram
2024-06-28,25.9,88,4.1,26.7,26.2,Thiruvananthapuram
2024-06-29,26.4,87,2.8,27.3,27.0,Thiruvananthapuram
2024-06-30,26.5,87,2.8,27.5,27.4,Thiruvananthapuram
2024-07-01,25.8,89,8.5,26.7,26.9,Thiruvananthapuram
2024-07-02,26.4,86,1.1,27.1,26.9,Thiruvananthapuram
2024-07-03,26.3,88,3.4,27.4,27.3,Thiruvananthapuram
2024-07-04,26.6,86,5.4,27.7,27.5,Thiruvananthapuram
2024-07-05,25.6,90,14.9,26.8,27.4,Thiruvananthapuram
2024-07-06,25.7,88,0.2,26.5,26.6,Thiruvananthapuram
2024-07-07,26.3,86,4.2,27.4,27.2,Thiruvananthapuram
2024-07-08,25.8,86,4.5,26.9,27.1,Thiruvananthapuram
2024-07-09,25.8,86,1.1,27.1,26.9,Thiruvananthapuram
2024-07-10,25.9,87,5.9,27.0,27.1,Thiruvananthapuram
2024-07-11,26.4,86,0.6,27.5,27.3,Thiruvananthapuram
2024-07-12,25.7,89,18.4,26.8,27.2,Thiruvananthapuram
2024-07-13,24.9,92,19.6,25.4,26.1,Thiruvananthapuram
2024-07-14,25.6,88,5.9,25.9,25.9,Thiruvananthapuram
2024-07-15,24.5,94,48.3,25.0,25.8,Thiruvananthapuram
2024-07-16,25.7,90,9.7,25.4,25.6,Thiruvananthapuram
2024-07-17,24.9,92,20.7,25.3,25.8,Thiruvananthapuram
2024-07-18,25.0,91,12.6,25.4,25.6,Thiruvananthapuram
2024-07-19,25.8,87,6.0,26.4,26.3,Thiruvananthapuram
2024-07-20,26.5,88,3.7,27.1,26.7,Thiruvananthapuram
2024-07-21,26.7,87,1.5,27.6,27.2,Thiruvananthapuram
2024-07-22,25.9,89,10.5,26.7,27.0,Thiruvananthapuram
2024-07-23,26.4,88,1.6,27.3,27.0,Thiruvananthapuram
2024-07-24,26.5,86,1.7,27.5,27.3,Thiruvananthapuram
2024-07-25,26.0,88,17.1,27.1,27.3,Thiruvananthapuram
2024-07-26,26.3,88,6.8,26.7,26.9,Thiruvananthapuram
2024-07-27,26.4,86,3.2,27.3,27.2,Thiruvananthapuram
2024-07-28,25.7,89,13.8,26.5,27.0,Thiruvananthapuram
2024-07-29,24.3,95,23.2,25.1,26.0,Thiruvananthapuram
2024-07-30,25.0,91,7.3,25.5,25.6,Thiruvananthapuram
2024-07-31,24.9,91,5.3,25.8,26.1,Thiruvananthapuram
2024-08-01,25.7,88,2.7,26.5,26.3,Thiruvananthapuram
2024-08-02,25.7,87,2.4,26.7,26.7,Thiruvananthapuram
2024-08-03,26.3,85,6.3,27.3,27.1,Thiruvananthapuram
2024-08-04,26.2,84,0.5,27.3,27.2,Thiruvananthapuram
2024-08-05,25.7,88,15.3,27.1,27.3,Thiruvananthapuram
2024-08-06,26.0,86,0.7,27.1,27.2,Thiruvananthapuram
2024-08-07,26.1,86,1.2,27.4,27.3,Thiruvananthapuram
2024-08-08,25.7,87,2.3,27.0,27.2,Thiruvananthapuram
2024-08-09,26.0,86,0.1,27.5,27.2,Thiruvananthapuram
2024-08-10,26.0,87,3.4,27.2,27.4,Thiruvananthapuram
2024-08-11,26.0,89,17.3,26.8,27.0,Thiruvananthapuram
2024-08-12,26.0,89,10.9,26.8,26.9,Thiruvananthapuram
2024-08-13,25.7,89,9.0,26.5,26.7,Thiruvananthapuram
2024-08-14,25.0,91,11.6,25.9,26.5,Thiruvananthapuram
2024-08-15,26.0,89,2.9,26.9,26.9,Thiruvananthapuram
2024-08-16,25.9,90,20.6,27.0,27.2,Thiruvananthapuram
2024-08-17,25.8,88,60.7,26.7,26.9,Thiruvananthapuram
2024-08-18,26.1,87,8.9,27.0,26.9,Thiruvananthapuram
2024-08-19,25.7,90,21.0,26.8,27.1,Thiruvananthapuram
2024-08-20,25.7,89,12.9,26.6,26.7,Thiruvananthapuram
2024-08-21,25.7,88,10.8,26.0,26.4,Thiruvananthapuram
2024-08-22,25.5,90,2.6,26.2,26.3,Thiruvananthapuram
2024-08-23,26.1,87,1.6,27.1,26.9,Thiruvananthapuram
2024-08-24,25.7,86,4.1,26.9,26.9,Thiruvananthapuram
2024-08-25,26.1,85,1.5,27.4,27.2,Thiruvananthapuram
2024-08-26,26.3,84,3.0,27.4,27.3,Thiruvananthapuram
2024-08-27,26.3,84,4.5,27.1,27.3,Thiruvananthapuram
2024-08-28,25.8,88,4.0,27.0,27.2,Thiruvananthapuram
2024-08-29,25.3,89,5.4,26.5,26.9,Thiruvananthapuram
2024-08-30,24.8,91,24.9,25.4,26.1,Thiruvananthapuram
2024-08-31,25.1,89,8.5,25.8,25.9,Thiruvananthapuram
2024-09-01,25.2,89,9.1,25.8,26.0,Thiruvananthapuram
2024-09-02,25.6,88,5.7,26.2,26.2,Thiruvananthapuram
2024-09-03,25.0,91,15.0,25.7,26.1,Thiruvananthapuram
2024-09-04,25.9,87,1.9,26.6,26.4,Thiruvananthapuram
2024-09-05,26.5,85,0.3,27.4,27.1,Thiruvananthapuram
2024-09-06,26.3,85,2.0,27.5,27.4,Thiruvananthapuram
2024-09-07,26.6,84,0.3,27.6,27.4,Thiruvananthapuram
2024-09-08,26.1,86,2.8,27.4,27.4,Thiruvananthapuram
2024-09-09,25.1,90,12.3,25.9,26.7,Thiruvananthapuram
2024-09-10,25.6,89,12.4,26.2,26.2,Thiruvananthapuram
2024-09-11,25.2,91,16.0,25.9,26.2,Thiruvananthapuram
2024-09-12,25.8,88,2.3,26.5,26.3,Thiruvananthapuram
2024-09-13,26.4,87,0.4,27.5,27.2,Thiruvananthapuram
2024-09-14,26.3,85,2.7,27.4,27.4,Thiruvananthapuram
2024-09-15,26.4,85,1.4,27.6,27.4,Thiruvananthapuram
2024-09-16,26.6,85,1.1,27.6,27.4,Thiruvananthapuram
2024-09-17,26.6,84,0.6,27.9,27.6,Thiruvananthapuram
2024-09-18,26.4,84,0.4,27.9,27.7,Thiruvananthapuram
2024-09-19,26.1,85,0.9,27.8,27.7,Thiruvananthapuram
2024-09-20,26.0,83,1.2,27.7,27.6,Thiruvananthapuram
2024-09-21,26.3,82,0.3,27.9,27.7,Thiruvananthapuram
2024-09-22,25.9,84,4.6,27.4,27.6,Thiruvananthapuram
2024-09-23,25.8,86,5.6,26.8,26.9,Thiruvananthapuram
2024-09-24,25.8,86,3.2,26.8,27.0,Thiruvananthapuram
2024-09-25,26.3,85,2.9,27.3,27.2,Thiruvananthapuram
2024-09-26,26.5,84,0.6,27.7,27.5,Thiruvananthapuram
2024-09-27,26.8,83,0.9,28.1,27.8,Thiruvananthapuram
2024-09-28,26.6,84,1.3,27.8,27.8,Thiruvananthapuram
2024-09-29,26.4,86,5.4,27.7,27.7,Thiruvananthapuram
2024-09-30,26.3,88,2.4,27.7,27.6,Thiruvananthapuram
2024-10-01,26.6,87,1.0,28.2,28.0,Thiruvananthapuram
2024-10-02,26.2,87,18.2,27.1,27.5,Thiruvananthapuram
2024-10-03,26.7,86,2.6,27.6,27.4,Thiruvananthapuram
2024-10-04,26.8,84,7.6,27.7,27.8,Thiruvananthapuram
2024-10-05,26.3,86,2.3,27.7,27.7,Thiruvananthapuram
2024-10-06,26.0,88,31.2,27.3,27.6,Thiruvananthapuram
2024-10-07,24.6,92,25.8,25.6,26.5,Thiruvananthapuram
2024-10-08,26.1,85,5.2,26.9,26.6,Thiruvananthapuram
2024-10-09,25.3,91,29.9,26.5,26.8,Thiruvananthapuram
2024-10-10,25.0,90,14.1,26.0,26.3,Thiruvananthapuram
2024-10-11,25.2,89,17.9,25.9,26.1,Thiruvananthapuram
2024-10-12,25.1,89,16.4,25.8,25.9,Thiruvananthapuram
2024-10-13,25.9,84,0.7,26.9,26.6,Thiruvananthapuram
2024-10-14,25.6,87,2.3,26.5,26.8,Thiruvananthapuram
2024-10-15,25.3,87,2.8,26.5,26.6,Thiruvananthapuram
2024-10-16,25.4,88,2.6,26.4,26.4,Thiruvananthapuram
2024-10-17,26.0,87,2.1,26.9,26.7,Thiruvananthapuram
2024-10-18,26.0,86,1.3,27.3,27.1,Thiruvananthapuram
2024-10-19,25.8,86,2.3,27.1,27.1,Thiruvananthapuram
2024-10-20,26.4,87,1.5,27.3,27.2,Thiruvananthapuram
2024-10-21,26.1,88,5.6,27.2,27.2,Thiruvananthapuram
2024-10-22,25.8,89,8.8,27.1,27.3,Thiruvananthapuram
2024-10-23,25.4,89,20.2,26.3,26.6,Thiruvananthapuram
2024-10-24,25.2,91,17.3,25.9,26.3,Thiruvananthapuram
2024-10-25,24.2,94,40.1,25.1,25.8,Thiruvananthapuram
2024-10-26,25.0,90,33.3,25.7,25.7,Thiruvananthapuram
2024-10-27,24.7,93,57.8,25.3,25.6,Thiruvananthapuram
2024-10-28,26.5,84,1.7,27.0,26.4,Thiruvananthapuram
2024-10-29,26.2,86,1.8,27.1,27.0,Thiruvananthapuram
2024-10-30,26.6,84,1.1,27.4,27.2,Thiruvananthapuram
2024-10-31,25.8,89,4.8,27.2,27.3,Thiruvananthapuram
2024-11-01,25.7,89,7.7,26.8,27.1,Thiruvananthapuram
2024-11-02,25.1,91,25.2,26.2,26.6,Thiruvananthapuram
2024-11-03,24.8,91,21.2,25.9,26.3,Thiruvananthapuram
2024-11-04,24.9,91,6.5,25.9,26.2,Thiruvananthapuram
2024-11-05,24.6,90,9.8,25.9,26.2,Thiruvananthapuram
2024-11-06,25.1,88,2.8,26.0,26.0,Thiruvananthapuram
2024-11-07,26.0,88,1.8,27.0,26.7,Thiruvananthapuram
2024-11-08,24.8,92,21.1,25.9,26.5,Thiruvananthapuram
2024-11-09,25.6,88,4.7,26.4,26.4,Thiruvananthapuram
2024-11-10,25.4,85,1.6,26.9,26.8,Thiruvananthapuram
2024-11-11,25.6,82,0.4,26.8,26.7,Thiruvananthapuram
2024-11-12,25.8,86,1.8,27.0,26.9,Thiruvananthapuram
2024-11-13,27.0,82,1.5,27.7,27.2,Thiruvananthapuram
2024-11-14,25.9,89,17.4,26.8,27.1,Thiruvananthapuram
2024-11-15,25.6,91,15.4,26.3,26.6,Thiruvananthapuram
2024-11-16,25.8,90,4.4,26.5,26.7,Thiruvananthapuram
2024-11-17,26.5,84,4.8,27.3,27.0,Thiruvananthapuram
2024-11-18,26.8,80,4.4,27.5,27.3,Thiruvananthapuram
2024-11-19,27.1,81,0.7,27.5,27.2,Thiruvananthapuram
2024-11-20,24.6,91,24.9,25.2,26.4,Thiruvananthapuram
2024-11-21,26.2,82,0.6,26.2,26.0,Thiruvananthapuram
2024-11-22,25.9,87,12.5,26.6,26.4,Thiruvananthapuram
2024-11-23,26.6,86,3.5,27.2,27.0,Thiruvananthapuram
2024-11-24,26.1,86,1.2,27.1,27.1,Thiruvananthapuram
2024-11-25,26.1,86,0.4,26.7,26.9,Thiruvananthapuram
2024-11-26,25.1,93,17.9,25.7,26.4,Thiruvananthapuram
2024-11-27,25.0,91,5.3,25.1,25.4,Thiruvananthapuram
2024-11-28,25.4,92,3.5,25.4,25.6,Thiruvananthapuram
2024-11-29,26.2,86,2.0,26.3,26.2,Thiruvananthapuram
2024-11-30,26.5,80,0.2,26.7,26.5,Thiruvananthapuram
2024-12-01,25.3,89,10.4,26.0,26.5,Thiruvananthapuram
2024-12-02,25.0,89,4.0,25.4,26.0,Thiruvananthapuram
2024-12-03,26.1,81,0.3,26.7,26.3,Thiruvananthapuram
2024-12-04,25.7,85,3.6,26.7,26.7,Thiruvananthapuram
2024-12-05,25.6,86,4.9,26.5,26.5,Thiruvananthapuram
2024-12-06,26.2,83,0.0,27.0,26.7,Thiruvananthapuram
2024-12-07,26.7,83,2.2,27.5,27.2,Thiruvananthapuram
2024-12-08,26.8,81,1.5,28.1,27.3,Thiruvananthapuram
2024-12-09,26.3,81,2.4,27.5,27.3,Thiruvananthapuram
2024-12-10,26.3,83,4.1,27.3,27.1,Thiruvananthapuram
2024-12-11,26.8,80,1.2,28.3,27.3,Thiruvananthapuram
2024-12-12,25.2,91,9.7,25.6,27.2,Thiruvananthapuram
2024-12-13,25.3,91,13.0,25.8,26.2,Thiruvananthapuram
2024-12-14,24.5,94,15.9,25.1,25.7,Thiruvananthapuram
2024-12-15,26.0,82,0.0,26.5,26.1,Thiruvananthapuram
2024-12-16,25.1,81,0.0,26.0,26.3,Thiruvananthapuram
2024-12-17,26.1,84,0.3,27.0,26.6,Thiruvananthapuram
2024-12-18,26.2,85,1.6,27.0,26.9,Thiruvananthapuram
2024-12-19,26.5,83,0.4,27.4,27.1,Thiruvananthapuram
2024-12-20,26.5,86,2.5,27.7,27.5,Thiruvananthapuram
2024-12-21,26.9,81,0.2,27.5,27.4,Thiruvananthapuram
2024-12-22,27.2,79,0.8,28.7,27.8,Thiruvananthapuram
2024-12-23,26.6,73,0.0,29.1,28.1,Thiruvananthapuram
2024-12-24,25.8,72,0.0,28.5,28.1,Thiruvananthapuram
2024-12-25,25.9,73,0.0,28.6,28.0,Thiruvananthapuram
2024-12-26,26.7,75,0.5,29.3,28.3,Thiruvananthapuram
2024-12-27,26.8,81,1.5,29.7,28.7,Thiruvananthapuram
2024-12-28,27.5,71,0.0,30.6,29.0,Thiruvananthapuram
2024-12-29,27.2,71,0.0,30.5,29.3,Thiruvananthapuram
2024-12-30,27.0,75,2.3,29.6,29.3,Thiruvananthapuram
2024-12-31,28.0,70,0.6,30.5,29.2,Thiruvananthapuram
2023-01-01,26.4,69,0.0,27.9,27.7,Kollam
2023-01-02,26.6,66,0.0,28.0,27.7,Kollam
2023-01-03,26.6,62,0.0,28.3,27.7,Kollam
2023-01-04,27.3,61,0.0,28.5,27.9,Kollam
2023-01-05,26.9,62,0.0,28.6,28.0,Kollam
2023-01-06,27.8,59,0.1,29.1,28.2,Kollam
2023-01-07,27.9,61,0.6,29.6,28.7,Kollam
2023-01-08,27.8,58,0.0,29.2,28.5,Kollam
2023-01-09,27.6,63,0.0,29.3,28.5,Kollam
2023-01-10,26.6,60,0.0,28.7,28.5,Kollam
2023-01-11,26.2,60,0.0,28.2,28.1,Kollam
2023-01-12,25.8,63,0.0,27.7,27.9,Kollam
2023-01-13,25.8,66,0.0,27.7,27.6,Kollam
2023-01-14,26.0,64,0.0,27.8,27.6,Kollam
2023-01-15,26.1,66,0.0,28.0,27.7,Kollam
2023-01-16,26.3,69,0.0,28.1,27.8,Kollam
2023-01-17,26.7,70,0.1,28.5,28.0,Kollam
2023-01-18,26.9,65,0.0,28.8,28.3,Kollam
2023-01-19,26.8,58,0.0,28.7,28.2,Kollam
2023-01-20,26.5,57,0.0,28.2,28.1,Kollam
2023-01-21,27.0,58,0.0,28.5,28.0,Kollam
2023-01-22,27.1,62,0.0,28.5,28.1,Kollam
2023-01-23,26.6,70,3.3,27.7,28.1,Kollam
2023-01-24,25.5,83,23.9,26.6,27.7,Kollam
2023-01-25,25.8,78,0.4,26.8,26.8,Kollam
2023-01-26,26.2,70,0.0,27.5,27.3,Kollam
2023-01-27,26.4,71,0.1,27.8,27.6,Kollam
2023-01-28,25.8,77,0.0,27.6,27.6,Kollam
2023-01-29,25.7,65,0.0,27.5,27.5,Kollam
2023-01-30,26.0,74,0.6,27.6,27.5,Kollam
2023-01-31,26.0,81,1.7,27.7,27.4,Kollam
2023-02-01,26.2,83,0.0,28.0,27.3,Kollam
2023-02-02,25.8,83,7.9,26.9,27.4,Kollam
2023-02-03,25.3,83,2.2,26.0,26.4,Kollam
2023-02-04,26.0,83,1.8,26.7,26.7,Kollam
2023-02-05,26.5,75,0.0,27.2,26.8,Kollam
2023-02-06,26.3,67,0.0,27.5,27.4,Kollam
2023-02-07,25.8,75,0.0,27.2,27.2,Kollam
2023-02-08,26.4,75,0.0,27.9,27.5,Kollam
2023-02-09,26.1,77,0.0,27.9,27.7,Kollam
2023-02-10,26.4,70,0.0,28.1,27.8,Kollam
2023-02-11,25.9,64,0.0,27.4,27.5,Kollam
2023-02-12,26.0,68,0.0,27.7,27.4,Kollam
2023-02-13,26.4,65,0.0,27.9,27.6,Kollam
2023-02-14,26.2,68,0.0,28.0,27.7,Kollam
2023-02-15,26.3,68,0.0,28.2,27.7,Kollam
2023-02-16,26.9,60,0.0,28.4,27.9,Kollam
2023-02-17,26.6,61,0.0,28.1,27.9,Kollam
2023-02-18,26.7,64,0.0,28.4,27.9,Kollam
2023-02-19,26.8,68,0.0,28.6,28.1,Kollam
2023-02-20,27.4,70,0.0,29.2,28.3,Kollam
